-600.0	274.0363746835443
-599.0	274.39165
-598.0	274.6048151898734
-597.0	275.95486139240506
-596.0	275.3153658227848
-595.0	275.38642088607594
-594.0	275.24431075949366
-593.0	274.6048151898734
-592.0	274.39165
-591.0	274.0363746835443
-590.0	273.894264556962
-589.0	274.0363746835443
-588.0	273.1837139240506
-587.0	273.75215443037973
-586.0	273.2547689873418
-585.0	272.1889430379747
-584.0	272.331053164557
-583.0	272.47316329113926
-582.0	273.61004430379745
-581.0	274.53376012658225
-580.0	276.7364670886076
-579.0	277.58912784810127
-578.0	278.0865132911392
-577.0	278.2286234177215
-576.0	278.3707335443038
-575.0	278.86811898734175
-574.0	276.452246835443
-573.0	277.02068734177215
-572.0	277.447017721519
-571.0	275.3153658227848
-570.0	275.17325569620255
-569.0	274.7469253164557
-568.0	274.53376012658225
-567.0	274.9600905063291
-566.0	275.5285310126582
-565.0	274.8179803797468
-564.0	274.46270506329114
-563.0	273.3258240506329
-562.0	273.53898924050634
-561.0	273.0416037974683
-560.0	273.53898924050634
-559.0	273.3258240506329
-558.0	272.7573835443038
-557.0	272.0468329113924
-556.0	271.76261265822785
-555.0	272.7573835443038
-554.0	272.47316329113926
-553.0	271.2652272151899
-552.0	270.83889683544305
-551.0	271.336282278481
-550.0	270.98100696202533
-549.0	270.7678417721519
-548.0	270.6257316455696
-547.0	270.7678417721519
-546.0	270.90995189873416
-545.0	271.4783924050633
-544.0	271.2652272151899
-543.0	271.336282278481
-542.0	271.336282278481
-541.0	270.98100696202533
-540.0	270.7678417721519
-539.0	271.1231170886076
-538.0	270.69678670886077
-537.0	271.4783924050633
-536.0	270.6257316455696
-535.0	272.47316329113926
-534.0	272.61527341772154
-533.0	273.75215443037973
-532.0	274.46270506329114
-531.0	275.1022006329114
-530.0	274.7469253164557
-529.0	274.6048151898734
-528.0	275.1022006329114
-527.0	274.8179803797468
-526.0	274.7469253164557
-525.0	275.1022006329114
-524.0	275.74169620253167
-523.0	275.03114556962026
-522.0	275.38642088607594
-521.0	275.17325569620255
-520.0	274.889035443038
-519.0	274.8179803797468
-518.0	274.0363746835443
-517.0	274.8179803797468
-516.0	274.46270506329114
-515.0	273.8232094936709
-514.0	273.8232094936709
-513.0	272.7573835443038
-512.0	272.9705487341772
-511.0	274.10742974683546
-510.0	273.53898924050634
-509.0	274.10742974683546
-508.0	273.39687911392406
-507.0	275.03114556962026
-506.0	274.46270506329114
-505.0	275.5285310126582
-504.0	275.17325569620255
-503.0	275.8838063291139
-502.0	276.31013670886074
-501.0	276.09697151898735
-500.0	275.6706411392405
-499.0	276.31013670886074
-498.0	275.8127512658228
-497.0	276.80752215189875
-496.0	275.74169620253167
-495.0	275.74169620253167
-494.0	275.74169620253167
-493.0	276.5233018987342
-492.0	277.1627974683544
-491.0	278.2996784810127
-490.0	277.80229303797466
-489.0	277.3759626582278
-488.0	276.87857721518986
-487.0	276.5233018987342
-486.0	276.2390816455696
-485.0	275.8838063291139
-484.0	276.0259164556962
-483.0	274.7469253164557
-482.0	274.46270506329114
-481.0	273.3258240506329
-480.0	273.6810993670886
-479.0	273.6810993670886
-478.0	272.9705487341772
-477.0	272.61527341772154
-476.0	272.4021082278481
-475.0	272.0468329113924
-474.0	271.76261265822785
-473.0	271.97577784810125
-472.0	272.2599981012658
-471.0	272.7573835443038
-470.0	272.1889430379747
-469.0	270.90995189873416
-468.0	271.83366772151896
-467.0	271.4073373417721
-466.0	271.2652272151899
-465.0	270.4836215189873
-464.0	271.4073373417721
-463.0	270.19940126582276
-462.0	270.19940126582276
-461.0	270.34151139240504
-460.0	270.5546765822785
-459.0	270.05729113924053
-458.0	270.6257316455696
-457.0	270.05729113924053
-456.0	270.12834620253165
-455.0	271.62050253164557
-454.0	270.2704563291139
-453.0	270.5546765822785
-452.0	269.3467405063291
-451.0	270.4125664556962
-450.0	269.20463037974685
-449.0	269.3467405063291
-448.0	269.06252025316456
-447.0	270.90995189873416
-446.0	268.70724493670883
-445.0	268.0677493670886
-444.0	268.70724493670883
-443.0	268.0677493670886
-442.0	267.7124740506329
-441.0	267.78352911392403
-440.0	269.1335753164557
-439.0	268.35196962025316
-438.0	268.9204101265823
-437.0	268.13880443037976
-436.0	266.9308683544304
-435.0	267.2861436708861
-434.0	266.85981329113923
-433.0	266.85981329113923
-432.0	267.0729784810127
-431.0	267.0729784810127
-430.0	267.57036392405064
-429.0	268.0677493670886
-428.0	269.41779556962024
-427.0	272.4021082278481
-426.0	270.98100696202533
-425.0	272.4021082278481
-424.0	275.1022006329114
-423.0	274.39165
-422.0	274.9600905063291
-421.0	275.5995860759494
-420.0	276.16802658227846
-419.0	275.8838063291139
-418.0	276.31013670886074
-417.0	277.58912784810127
-416.0	278.0154582278481
-415.0	278.72600886075946
-414.0	278.72600886075946
-413.0	278.9391740506329
-412.0	279.43655949367087
-411.0	279.57866962025315
-410.0	280.5734405063291
-409.0	280.0760550632911
-408.0	280.43133037974684
-407.0	280.1471101265823
-406.0	280.28922025316456
-405.0	280.8576607594937
-404.0	280.2181651898734
-403.0	280.5734405063291
-402.0	280.43133037974684
-401.0	280.2181651898734
-400.0	279.36550443037976
-399.0	278.2286234177215
-398.0	277.80229303797466
-397.0	278.2996784810127
-396.0	276.5233018987342
-395.0	276.2390816455696
-394.0	275.1022006329114
-393.0	275.5285310126582
-392.0	274.7469253164557
-391.0	274.53376012658225
-390.0	274.8179803797468
-389.0	275.3153658227848
-388.0	275.1022006329114
-387.0	274.6048151898734
-386.0	274.39165
-385.0	273.53898924050634
-384.0	273.9653196202532
-383.0	273.6810993670886
-382.0	274.1784848101266
-381.0	273.46793417721517
-380.0	273.1837139240506
-379.0	273.3258240506329
-378.0	273.1837139240506
-377.0	273.1126588607595
-376.0	273.0416037974683
-375.0	273.1126588607595
-374.0	272.1178879746835
-373.0	272.47316329113926
-372.0	271.5494474683544
-371.0	272.61527341772154
-370.0	271.97577784810125
-369.0	271.83366772151896
-368.0	271.6915575949367
-367.0	271.90472278481013
-366.0	272.2599981012658
-365.0	271.2652272151899
-364.0	271.97577784810125
-363.0	270.7678417721519
-362.0	270.98100696202533
-361.0	270.98100696202533
-360.0	270.69678670886077
-359.0	271.05206202531645
-358.0	270.4125664556962
-357.0	270.6257316455696
-356.0	271.2652272151899
-355.0	270.34151139240504
-354.0	271.6915575949367
-353.0	271.1941721518987
-352.0	271.1941721518987
-351.0	269.98623607594936
-350.0	269.77307088607597
-349.0	270.12834620253165
-348.0	271.05206202531645
-347.0	270.7678417721519
-346.0	269.7020158227848
-345.0	268.9204101265823
-344.0	269.1335753164557
-343.0	268.8493550632911
-342.0	268.6361898734177
-341.0	268.5651348101266
-340.0	270.2704563291139
-339.0	271.5494474683544
-338.0	273.3258240506329
-337.0	272.89949367088605
-336.0	273.9653196202532
-335.0	276.31013670886074
